1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
NC_065575.1	18750000	18800000	0.668140	0.331860	18928	10425	6168	14479	0	0	50000
NC_065575.1	18800000	18850000	0.652820	0.347180	18814	10894	6465	13827	0	0	50000
NC_065575.1	18850000	18900000	0.658360	0.341640	18498	10505	6577	14420	0	0	50000
NC_065575.1	18900000	18950000	0.648240	0.351760	15927	8628	8960	16485	0	0	50000
NC_065575.1	18950000	19000000	0.633840	0.366160	17549	10157	8151	14143	0	0	50000
NC_065575.1	19000000	19050000	0.681040	0.318960	19366	10620	5328	14686	0	0	50000
NC_065575.1	19050000	19100000	0.656580	0.343420	18166	9559	7612	14663	0	0	50000
NC_065575.1	19100000	19150000	0.653140	0.346860	17905	9631	7712	14752	0	0	50000
NC_065575.1	19150000	19200000	0.655900	0.344100	17121	8557	8648	15674	0	0	50000
NC_065575.1	19200000	19250000	0.679780	0.320220	15568	6451	9560	18421	0	0	50000
NC_065575.1	19250000	19300000	0.682220	0.317780	14621	5668	10221	19490	0	0	50000
NC_065575.1	19300000	19350000	0.674500	0.325500	16375	6872	9403	17350	0	0	50000
NC_065575.1	19350000	19400000	0.676360	0.323640	14013	5760	10422	19805	0	0	50000
NC_065575.1	19400000	19450000	0.674500	0.325500	16796	7525	8750	16929	0	0	50000
NC_065575.1	19450000	19500000	0.571460	0.428540	14213	11516	9911	14360	0	0	50000
NC_065575.1	19500000	19550000	0.472020	0.527980	12276	13920	12479	11325	0	0	50000
NC_065575.1	19550000	19600000	0.468460	0.531540	12084	14102	12475	11339	0	0	50000
NC_065575.1	19600000	19650000	0.501440	0.498560	12952	13196	11732	12120	0	0	50000
NC_065575.1	19650000	19700000	0.552060	0.447940	13766	11396	11001	13837	0	0	50000
NC_065575.1	19700000	19750000	0.682540	0.317460	18654	9709	6164	15473	0	0	50000
NC_065575.1	19750000	19800000	0.668020	0.331980	17743	8907	7692	15658	0	0	50000
NC_065575.1	19800000	19850000	0.677820	0.322180	18183	9317	6792	15708	0	0	50000
NC_065575.1	19850000	19900000	0.675860	0.324140	18010	8623	7584	15783	0	0	50000
NC_065575.1	19900000	19950000	0.653000	0.347000	13905	6626	10724	18745	0	0	50000
NC_065575.1	19950000	20000000	0.677820	0.322180	14553	6064	10045	19338	0	0	50000
NC_065575.1	20000000	20050000	0.669440	0.330560	15503	7661	8867	17969	0	0	50000
NC_065575.1	20050000	20100000	0.672580	0.327420	17284	9406	6965	16345	0	0	50000
NC_065575.1	20100000	20150000	0.660880	0.339120	18136	8994	7962	14908	0	0	50000
NC_065575.1	20150000	20200000	0.642220	0.357780	17546	9587	8302	14565	0	0	50000
NC_065575.1	20200000	20250000	0.656640	0.343360	16344	8550	8618	16488	0	0	50000
NC_065575.1	20250000	20300000	0.672380	0.327620	15763	7331	9050	17856	0	0	50000
NC_065575.1	20300000	20350000	0.672040	0.327960	16258	7653	8745	17344	0	0	50000
NC_065575.1	20350000	20400000	0.650880	0.349120	14328	7358	10098	18216	0	0	50000
NC_065575.1	20400000	20450000	0.667820	0.332180	14363	5603	11006	19028	0	0	50000
NC_065575.1	20450000	20500000	0.655360	0.344640	17032	7491	9741	15736	0	0	50000
NC_065575.1	20500000	20550000	0.646400	0.353600	17023	7961	9719	15297	0	0	50000
NC_065575.1	20550000	20600000	0.660700	0.339300	16624	9190	7775	16411	0	0	50000
NC_065575.1	20600000	20650000	0.661780	0.338220	17312	9130	7781	15777	0	0	50000
NC_065575.1	20650000	20700000	0.641480	0.358520	16264	8747	9179	15810	0	0	50000
NC_065575.1	20700000	20750000	0.658700	0.341300	17130	10301	6764	15805	0	0	50000
NC_065575.1	20750000	20800000	0.651520	0.348480	18792	10728	6696	13784	0	0	50000
NC_065575.1	20800000	20850000	0.661000	0.339000	17682	9622	7328	15368	0	0	50000
NC_065575.1	20850000	20900000	0.663700	0.336300	18435	10715	6100	14750	0	0	50000
NC_065575.1	20900000	20950000	0.663900	0.336100	18381	10515	6290	14814	0	0	50000
NC_065575.1	20950000	21000000	0.651600	0.348400	16363	8456	8964	16217	0	0	50000
NC_065575.1	21000000	21050000	0.653780	0.346220	16306	9161	8150	16383	0	0	50000
NC_065575.1	21050000	21100000	0.644020	0.355980	16727	10197	7602	15474	0	0	50000
NC_065575.1	21100000	21150000	0.644040	0.355960	16714	9225	8573	15488	0	0	50000
NC_065575.1	21150000	21200000	0.641400	0.358600	16093	9168	8762	15977	0	0	50000
NC_065575.1	21200000	21250000	0.659960	0.340040	15720	8000	9002	17278	0	0	50000
NC_065575.1	21250000	21300000	0.690420	0.309580	17142	7595	7884	17379	0	0	50000
NC_065575.1	21300000	21350000	0.663340	0.336660	16129	8197	8636	17038	0	0	50000
NC_065575.1	21350000	21400000	0.655420	0.344580	17673	9681	7548	15098	0	0	50000
NC_065575.1	21400000	21450000	0.666100	0.333900	15549	7429	9266	17756	0	0	50000
NC_065575.1	21450000	21500000	0.668220	0.331780	16106	7758	8831	17305	0	0	50000
NC_065575.1	21500000	21550000	0.661560	0.338440	17072	9615	7307	16006	0	0	50000
NC_065575.1	21550000	21600000	0.671040	0.328960	18371	9655	6793	15181	0	0	50000
NC_065575.1	21600000	21650000	0.665820	0.334180	17222	9476	7233	16069	0	0	50000
NC_065575.1	21650000	21700000	0.654680	0.345320	17949	8597	8669	14785	0	0	50000
NC_065575.1	21700000	21750000	0.652360	0.347640	16771	9977	7405	15847	0	0	50000
NC_065575.1	21750000	21800000	0.647560	0.352440	16897	9635	7987	15481	0	0	50000
NC_065575.1	21800000	21850000	0.666960	0.333040	18200	10206	6446	15148	0	0	50000
NC_065575.1	21850000	21900000	0.675180	0.324820	16886	7332	8909	16873	0	0	50000
NC_065575.1	21900000	21950000	0.671820	0.328180	15734	7119	9290	17857	0	0	50000
NC_065575.1	21950000	22000000	0.668160	0.331840	16732	8183	8409	16676	0	0	50000
NC_065575.1	22000000	22050000	0.650820	0.349180	16575	8851	8608	15966	0	0	50000
NC_065575.1	22050000	22100000	0.673060	0.326940	17058	8845	7502	16595	0	0	50000
NC_065575.1	22100000	22150000	0.625540	0.374460	17224	10090	8633	14053	0	0	50000
NC_065575.1	22150000	22200000	0.665480	0.334520	19060	10312	6414	14214	0	0	50000
NC_065575.1	22200000	22250000	0.655960	0.344040	16354	9251	7951	16444	0	0	50000
NC_065575.1	22250000	22300000	0.655320	0.344680	16823	9526	7708	15943	0	0	50000
NC_065575.1	22300000	22350000	0.666400	0.333600	15737	7208	9472	17583	0	0	50000
NC_065575.1	22350000	22400000	0.654700	0.345300	14014	6820	10445	18721	0	0	50000
NC_065575.1	22400000	22450000	0.664820	0.335180	18012	9712	7047	15229	0	0	50000
NC_065575.1	22450000	22500000	0.681560	0.318440	19596	10169	5753	14482	0	0	50000
NC_065575.1	22500000	22550000	0.650240	0.349760	17078	8890	8598	15434	0	0	50000
NC_065575.1	22550000	22600000	0.660160	0.339840	15427	7564	9428	17581	0	0	50000
NC_065575.1	22600000	22650000	0.680820	0.319180	14600	6095	9864	19441	0	0	50000
NC_065575.1	22650000	22700000	0.650020	0.349980	15316	7857	9642	17185	0	0	50000
NC_065575.1	22700000	22750000	0.667920	0.332080	15022	7996	8608	18374	0	0	50000
NC_065575.1	22750000	22800000	0.667820	0.332180	14799	7322	9287	18592	0	0	50000
NC_065575.1	22800000	22850000	0.634900	0.365100	14137	8189	10066	17608	0	0	50000
NC_065575.1	22850000	22900000	0.674180	0.325820	15208	6103	10188	18501	0	0	50000
NC_065575.1	22900000	22950000	0.641120	0.358880	13838	6987	10957	18218	0	0	50000
NC_065575.1	22950000	23000000	0.674020	0.325980	15120	6311	9988	18581	0	0	50000
NC_065575.1	23000000	23050000	0.629720	0.370280	16974	9373	9141	14512	0	0	50000
NC_065575.1	23050000	23100000	0.674420	0.325580	16491	8560	7719	17230	0	0	50000
NC_065575.1	23100000	23150000	0.653540	0.346460	17191	9430	7893	15486	0	0	50000
NC_065575.1	23150000	23200000	0.628020	0.371980	16322	10161	8438	15079	0	0	50000
NC_065575.1	23200000	23250000	0.671360	0.328640	18996	10261	6171	14572	0	0	50000
NC_065575.1	23250000	23300000	0.660940	0.339060	15074	7538	9415	17973	0	0	50000
NC_065575.1	23300000	23350000	0.658620	0.341380	16636	8694	8375	16295	0	0	50000
NC_065575.1	23350000	23400000	0.676580	0.323420	17901	8455	7716	15928	0	0	50000
NC_065575.1	23400000	23450000	0.658120	0.341880	16180	7671	9423	16726	0	0	50000
NC_065575.1	23450000	23500000	0.658260	0.341740	17119	9455	7632	15794	0	0	50000
NC_065575.1	23500000	23550000	0.678340	0.321660	17443	9445	6638	16474	0	0	50000
NC_065575.1	23550000	23600000	0.642360	0.357640	16630	8333	9549	15488	0	0	50000
NC_065575.1	23600000	23650000	0.675920	0.324080	15580	6601	9603	18216	0	0	50000
NC_065575.1	23650000	23700000	0.684040	0.315960	19028	9380	6418	15174	0	0	50000
NC_065575.1	23700000	23750000	0.680140	0.319860	19363	10340	5653	14644	0	0	50000
NC_065575.1	23750000	23800000	0.677900	0.322100	19330	10579	5526	14565	0	0	50000
NC_065575.1	23800000	23850000	0.675800	0.324200	17519	9392	6818	16271	0	0	50000
NC_065575.1	23850000	23900000	0.671180	0.328820	17960	9619	6822	15599	0	0	50000
NC_065575.1	23900000	23950000	0.681060	0.318940	19431	10537	5410	14622	0	0	50000
NC_065575.1	23950000	24000000	0.671840	0.328160	18816	10610	5798	14776	0	0	50000
NC_065575.1	24000000	24050000	0.677740	0.322260	19150	10186	5927	14737	0	0	50000
NC_065575.1	24050000	24100000	0.680320	0.319680	18588	10164	5820	15428	0	0	50000
NC_065575.1	24100000	24150000	0.637460	0.362540	16070	9749	8378	15803	0	0	50000
NC_065575.1	24150000	24200000	0.668400	0.331600	17613	9127	7453	15807	0	0	50000
NC_065575.1	24200000	24250000	0.652080	0.347920	16020	9165	8231	16584	0	0	50000
NC_065575.1	24250000	24300000	0.682380	0.317620	16008	7869	8012	18111	0	0	50000
NC_065575.1	24300000	24350000	0.671240	0.328760	19451	10304	6134	14111	0	0	50000
NC_065575.1	24350000	24400000	0.659700	0.340300	14872	7701	9314	18113	0	0	50000
NC_065575.1	24400000	24450000	0.681320	0.318680	15600	6358	9576	18466	0	0	50000
NC_065575.1	24450000	24500000	0.683500	0.316500	15130	5645	10180	19045	0	0	50000
NC_065575.1	24500000	24550000	0.649220	0.350780	15936	7808	9731	16525	0	0	50000
NC_065575.1	24550000	24600000	0.663800	0.336200	17105	8005	8805	16085	0	0	50000
NC_065575.1	24600000	24650000	0.673020	0.326980	18065	8946	7403	15586	0	0	50000
NC_065575.1	24650000	24700000	0.677820	0.322180	16542	8098	8011	17349	0	0	50000
NC_065575.1	24700000	24750000	0.672880	0.327120	15796	6869	9487	17848	0	0	50000
NC_065575.1	24750000	24800000	0.678600	0.321400	14732	5571	10499	19198	0	0	50000
NC_065575.1	24800000	24850000	0.681820	0.318180	14627	5441	10468	19464	0	0	50000
NC_065575.1	24850000	24900000	0.669520	0.330480	15168	6617	9907	18308	0	0	50000
NC_065575.1	24900000	24950000	0.655480	0.344520	14154	7212	10014	18620	0	0	50000
NC_065575.1	24950000	25000000	0.657400	0.342600	16929	9511	7619	15941	0	0	50000
NC_065575.1	25000000	25050000	0.664420	0.335580	16554	8725	8054	16667	0	0	50000
NC_065575.1	25050000	25100000	0.617820	0.382180	15658	9756	9353	15233	0	0	50000
NC_065575.1	25100000	25150000	0.644900	0.355100	15966	8907	8848	16279	0	0	50000
NC_065575.1	25150000	25200000	0.631660	0.368340	15565	8684	9733	16018	0	0	50000
NC_065575.1	25200000	25250000	0.648820	0.351180	16070	8634	8925	16371	0	0	50000
NC_065575.1	25250000	25300000	0.647140	0.352860	16118	8807	8836	16239	0	0	50000
NC_065575.1	25300000	25350000	0.622580	0.377420	15057	9224	9647	16072	0	0	50000
NC_065575.1	25350000	25400000	0.622880	0.377120	15771	9209	9647	15373	0	0	50000
NC_065575.1	25400000	25450000	0.637420	0.362580	16294	8446	9683	15577	0	0	50000
NC_065575.1	25450000	25500000	0.629880	0.370120	15011	8846	9660	16483	0	0	50000
NC_065575.1	25500000	25550000	0.604380	0.395620	13385	9265	10516	16834	0	0	50000
NC_065575.1	25550000	25600000	0.598540	0.401460	15386	10322	9751	14541	0	0	50000
NC_065575.1	25600000	25650000	0.599480	0.400520	15540	10366	9660	14434	0	0	50000
NC_065575.1	25650000	25700000	0.597340	0.402660	14480	9943	10190	15387	0	0	50000
NC_065575.1	25700000	25750000	0.627900	0.372100	16112	9559	9046	15283	0	0	50000
NC_065575.1	25750000	25800000	0.610420	0.389580	15860	9945	9534	14661	0	0	50000
NC_065575.1	25800000	25850000	0.603720	0.396280	15350	10203	9611	14836	0	0	50000
NC_065575.1	25850000	25900000	0.601080	0.398920	15809	9782	10164	14245	0	0	50000
NC_065575.1	25900000	25950000	0.601620	0.398380	14165	9792	10127	15916	0	0	50000
NC_065575.1	25950000	26000000	0.597640	0.402360	15752	10336	9782	14130	0	0	50000
NC_065575.1	26000000	26050000	0.599760	0.400240	14699	9915	10097	15289	0	0	50000
NC_065575.1	26050000	26100000	0.602460	0.397540	13709	9362	10515	16414	0	0	50000
NC_065575.1	26100000	26150000	0.601600	0.398400	13971	9660	10260	16109	0	0	50000
NC_065575.1	26150000	26200000	0.602240	0.397760	14282	9717	10171	15830	0	0	50000
NC_065575.1	26200000	26250000	0.601520	0.398480	13498	9388	10536	16578	0	0	50000
NC_065575.1	26250000	26300000	0.594160	0.405840	14849	10059	10233	14859	0	0	50000
NC_065575.1	26300000	26350000	0.600980	0.399020	16526	10607	9344	13523	0	0	50000
NC_065575.1	26350000	26400000	0.599100	0.400900	14433	9653	10392	15522	0	0	50000
NC_065575.1	26400000	26450000	0.608760	0.391240	14499	9636	9926	15939	0	0	50000
NC_065575.1	26450000	26500000	0.610740	0.389260	14337	9321	10142	16200	0	0	50000
NC_065575.1	26500000	26550000	0.611240	0.388760	15688	9777	9661	14874	0	0	50000
NC_065575.1	26550000	26600000	0.585040	0.414960	13891	10253	10495	15361	0	0	50000
NC_065575.1	26600000	26650000	0.570860	0.429140	13232	10537	10920	15311	0	0	50000
NC_065575.1	26650000	26700000	0.608280	0.391720	15013	9915	9671	15401	0	0	50000
NC_065575.1	26700000	26750000	0.604460	0.395540	14523	9639	10138	15700	0	0	50000
NC_065575.1	26750000	26800000	0.596660	0.403340	13055	9362	10805	16778	0	0	50000
NC_065575.1	26800000	26850000	0.594920	0.405080	15035	10160	10094	14711	0	0	50000
NC_065575.1	26850000	26900000	0.599040	0.400960	13253	9419	10629	16699	0	0	50000
NC_065575.1	26900000	26950000	0.601800	0.398200	13320	9320	10590	16770	0	0	50000
NC_065575.1	26950000	27000000	0.608500	0.391500	14729	9930	9645	15696	0	0	50000
NC_065575.1	27000000	27050000	0.598860	0.401140	15229	10133	9924	14714	0	0	50000
NC_065575.1	27050000	27100000	0.626040	0.373960	15241	9422	9276	16061	0	0	50000
NC_065575.1	27100000	27150000	0.627340	0.372660	16280	9093	9540	15087	0	0	50000
NC_065575.1	27150000	27200000	0.622660	0.377340	16411	9057	9810	14722	0	0	50000
NC_065575.1	27200000	27250000	0.613620	0.386380	15420	9825	9494	15261	0	0	50000
NC_065575.1	27250000	27300000	0.604900	0.395100	16494	10629	9126	13751	0	0	50000
NC_065575.1	27300000	27350000	0.657540	0.342460	17706	10118	7005	15171	0	0	50000
NC_065575.1	27350000	27400000	0.620820	0.379180	14908	10270	8689	16133	0	0	50000
NC_065575.1	27400000	27450000	0.622800	0.377200	14671	9140	9720	16469	0	0	50000
NC_065575.1	27450000	27500000	0.629320	0.370680	16240	8526	10008	15226	0	0	50000
NC_065575.1	27500000	27550000	0.617460	0.382540	15920	9694	9433	14953	0	0	50000
NC_065575.1	27550000	27600000	0.639220	0.360780	17271	8709	9330	14690	0	0	50000
NC_065575.1	27600000	27650000	0.607840	0.392160	14341	9453	10155	16051	0	0	50000
NC_065575.1	27650000	27700000	0.623240	0.376760	16014	9735	9103	15148	0	0	50000
NC_065575.1	27700000	27750000	0.607020	0.392980	14463	9835	9814	15888	0	0	50000
NC_065575.1	27750000	27800000	0.627400	0.372600	15547	8951	9679	15823	0	0	50000
NC_065575.1	27800000	27850000	0.662180	0.337820	15280	8198	8693	17829	0	0	50000
NC_065575.1	27850000	27900000	0.673480	0.326520	17536	9243	7083	16138	0	0	50000
NC_065575.1	27900000	27950000	0.679360	0.320640	16968	8417	7615	17000	0	0	50000
NC_065575.1	27950000	28000000	0.676480	0.323520	15947	7357	8819	17877	0	0	50000
NC_065575.1	28000000	28050000	0.655180	0.344820	17914	8973	8268	14845	0	0	50000
NC_065575.1	28050000	28100000	0.663120	0.336880	16355	8860	7984	16801	0	0	50000
NC_065575.1	28100000	28150000	0.664100	0.335900	15438	7824	8971	17767	0	0	50000
NC_065575.1	28150000	28200000	0.664960	0.335040	14749	6718	10034	18499	0	0	50000
NC_065575.1	28200000	28250000	0.643260	0.356740	15541	7877	9960	16622	0	0	50000
NC_065575.1	28250000	28300000	0.661320	0.338680	18172	9982	6952	14894	0	0	50000
NC_065575.1	28300000	28350000	0.672520	0.327480	17731	9035	7339	15895	0	0	50000
NC_065575.1	28350000	28400000	0.669540	0.330460	16873	8083	8440	16604	0	0	50000
NC_065575.1	28400000	28450000	0.627440	0.372560	17107	10092	8536	14265	0	0	50000
NC_065575.1	28450000	28500000	0.680920	0.319080	16930	7516	8438	17116	0	0	50000
NC_065575.1	28500000	28550000	0.642040	0.357960	15646	8394	9504	16456	0	0	50000
NC_065575.1	28550000	28600000	0.645700	0.354300	15947	8381	9334	16338	0	0	50000
NC_065575.1	28600000	28650000	0.656860	0.343140	17579	8409	8748	15264	0	0	50000
NC_065575.1	28650000	28700000	0.659020	0.340980	17558	9100	7949	15393	0	0	50000
NC_065575.1	28700000	28750000	0.681740	0.318260	14704	6405	9508	19383	0	0	50000
NC_065575.1	28750000	28800000	0.665720	0.334280	17350	8832	7882	15936	0	0	50000
NC_065575.1	28800000	28850000	0.671260	0.328740	18461	9827	6610	15102	0	0	50000
NC_065575.1	28850000	28900000	0.670560	0.329440	17387	9268	7204	16141	0	0	50000
NC_065575.1	28900000	28950000	0.655840	0.344160	15545	7543	9665	17247	0	0	50000
NC_065575.1	28950000	29000000	0.646080	0.353920	16170	7995	9701	16134	0	0	50000
NC_065575.1	29000000	29050000	0.655700	0.344300	17551	9290	7925	15234	0	0	50000
NC_065575.1	29050000	29100000	0.660500	0.339500	19596	10704	6271	13429	0	0	50000
NC_065575.1	29100000	29150000	0.674380	0.325620	15383	7234	9047	18336	0	0	50000
NC_065575.1	29150000	29200000	0.676320	0.323680	18691	9013	7171	15125	0	0	50000
NC_065575.1	29200000	29250000	0.632940	0.367060	16055	11227	7126	15592	0	0	50000
NC_065575.1	29250000	29300000	0.654740	0.345260	15027	8928	8335	17710	0	0	50000
NC_065575.1	29300000	29350000	0.669880	0.330120	17103	8402	8104	16391	0	0	50000
NC_065575.1	29350000	29400000	0.654740	0.345260	15922	7958	9305	16815	0	0	50000
NC_065575.1	29400000	29450000	0.685500	0.314500	17058	8235	7490	17217	0	0	50000
NC_065575.1	29450000	29500000	0.673560	0.326440	17163	8949	7373	16515	0	0	50000
NC_065575.1	29500000	29550000	0.689400	0.310600	17905	8444	7086	16565	0	0	50000
NC_065575.1	29550000	29600000	0.644000	0.356000	17349	10591	7209	14851	0	0	50000
NC_065575.1	29600000	29650000	0.669520	0.330480	16121	8460	8064	17355	0	0	50000
NC_065575.1	29650000	29700000	0.650840	0.349160	15917	9134	8324	16625	0	0	50000
NC_065575.1	29700000	29750000	0.658940	0.341060	16763	8917	8136	16184	0	0	50000
NC_065575.1	29750000	29800000	0.656980	0.343020	16558	8035	9116	16291	0	0	50000
NC_065575.1	29800000	29850000	0.649640	0.350360	14898	8391	9127	17584	0	0	50000
NC_065575.1	29850000	29900000	0.641420	0.358580	13792	7392	10537	18279	0	0	50000
NC_065575.1	29900000	29950000	0.651860	0.348140	14990	6931	10476	17603	0	0	50000
NC_065575.1	29950000	30000000	0.656580	0.343420	17966	9207	7964	14863	0	0	50000
NC_065575.1	30000000	30050000	0.661840	0.338160	14937	7362	9546	18155	0	0	50000
NC_065575.1	30050000	30100000	0.678180	0.321820	14909	5918	10173	19000	0	0	50000
NC_065575.1	30100000	30150000	0.659980	0.340020	15686	7417	9584	17313	0	0	50000
NC_065575.1	30150000	30200000	0.641400	0.358600	17910	9782	8148	14160	0	0	50000
NC_065575.1	30200000	30250000	0.673520	0.326480	19106	9718	6606	14570	0	0	50000
NC_065575.1	30250000	30300000	0.665100	0.334900	16509	7871	8874	16746	0	0	50000
NC_065575.1	30300000	30350000	0.638520	0.361480	16493	8478	9596	15433	0	0	50000
NC_065575.1	30350000	30400000	0.687460	0.312540	16882	7607	8020	17491	0	0	50000
NC_065575.1	30400000	30450000	0.637720	0.362280	16436	8231	9883	15450	0	0	50000
NC_065575.1	30450000	30500000	0.646180	0.353820	16834	8954	8737	15475	0	0	50000
NC_065575.1	30500000	30550000	0.634140	0.365860	14756	8933	9360	16951	0	0	50000
NC_065575.1	30550000	30600000	0.668300	0.331700	17203	8593	7992	16212	0	0	50000
NC_065575.1	30600000	30650000	0.657940	0.342060	16439	8265	8838	16458	0	0	50000
NC_065575.1	30650000	30700000	0.633920	0.366080	15003	8793	9511	16693	0	0	50000
NC_065575.1	30700000	30750000	0.631080	0.368920	14703	8898	9548	16851	0	0	50000
NC_065575.1	30750000	30800000	0.613640	0.386360	15301	10066	9252	15381	0	0	50000
NC_065575.1	30800000	30850000	0.602740	0.397260	15847	10059	9804	14290	0	0	50000
NC_065575.1	30850000	30900000	0.619140	0.380860	15556	9500	9543	15401	0	0	50000
NC_065575.1	30900000	30950000	0.647060	0.352940	15874	9111	8536	16479	0	0	50000
NC_065575.1	30950000	31000000	0.635720	0.364280	15113	9192	9022	16673	0	0	50000
NC_065575.1	31000000	31050000	0.664180	0.335820	15934	8860	7931	17275	0	0	50000
NC_065575.1	31050000	31100000	0.624340	0.375660	15273	9651	9132	15944	0	0	50000
NC_065575.1	31100000	31150000	0.630660	0.369340	15537	8776	9691	15996	0	0	50000
NC_065575.1	31150000	31200000	0.628760	0.371240	15573	9833	8729	15865	0	0	50000
NC_065575.1	31200000	31250000	0.651420	0.348580	15979	9049	8380	16592	0	0	50000
NC_065575.1	31250000	31300000	0.632640	0.367360	16633	9920	8448	14999	0	0	50000
NC_065575.1	31300000	31350000	0.641000	0.359000	15404	9361	8589	16646	0	0	50000
NC_065575.1	31350000	31400000	0.618040	0.381960	15440	9421	9677	15462	0	0	50000
NC_065575.1	31400000	31450000	0.654240	0.345760	16101	8714	8574	16611	0	0	50000
NC_065575.1	31450000	31500000	0.665880	0.334120	16201	8474	8232	17093	0	0	50000
NC_065575.1	31500000	31550000	0.662580	0.337420	17273	8266	8605	15856	0	0	50000
NC_065575.1	31550000	31600000	0.688780	0.311220	17502	7814	7747	16937	0	0	50000
NC_065575.1	31600000	31650000	0.630640	0.369360	14818	9035	9433	16714	0	0	50000
NC_065575.1	31650000	31700000	0.621780	0.378220	16211	9685	9226	14878	0	0	50000
NC_065575.1	31700000	31750000	0.643380	0.356620	15569	9223	8608	16600	0	0	50000
NC_065575.1	31750000	31800000	0.611280	0.388720	14998	9081	10355	15566	0	0	50000
NC_065575.1	31800000	31850000	0.636740	0.363260	16235	9064	9099	15602	0	0	50000
NC_065575.1	31850000	31900000	0.630160	0.369840	15577	8205	10287	15931	0	0	50000
NC_065575.1	31900000	31950000	0.683560	0.316440	16850	7920	7902	17328	0	0	50000
NC_065575.1	31950000	32000000	0.680640	0.319360	15568	7221	8747	18464	0	0	50000
NC_065575.1	32000000	32050000	0.682180	0.317820	16952	7686	8205	17157	0	0	50000
NC_065575.1	32050000	32100000	0.634540	0.365460	15956	9811	8462	15771	0	0	50000
NC_065575.1	32100000	32150000	0.651480	0.348520	16671	9228	8198	15903	0	0	50000
NC_065575.1	32150000	32200000	0.651580	0.348420	16642	9457	7964	15937	0	0	50000
NC_065575.1	32200000	32250000	0.620580	0.379420	14885	9984	8987	16144	0	0	50000
NC_065575.1	32250000	32300000	0.656120	0.343880	16857	8907	8287	15949	0	0	50000
NC_065575.1	32300000	32350000	0.640060	0.359940	16619	8583	9414	15384	0	0	50000
NC_065575.1	32350000	32400000	0.651780	0.348220	16056	9120	8291	16533	0	0	50000
NC_065575.1	32400000	32450000	0.628460	0.371540	15150	9239	9338	16273	0	0	50000
NC_065575.1	32450000	32500000	0.651780	0.348220	17049	9427	7984	15540	0	0	50000
NC_065575.1	32500000	32550000	0.664900	0.335100	16296	7933	8822	16949	0	0	50000
NC_065575.1	32550000	32600000	0.639800	0.360200	15651	8636	9374	16339	0	0	50000
NC_065575.1	32600000	32650000	0.633340	0.366660	15712	9798	8535	15955	0	0	50000
NC_065575.1	32650000	32700000	0.668840	0.331160	16997	7982	8576	16445	0	0	50000
NC_065575.1	32700000	32750000	0.653340	0.346660	16686	8133	9200	15981	0	0	50000
NC_065575.1	32750000	32800000	0.649120	0.350880	16151	9190	8354	16305	0	0	50000
NC_065575.1	32800000	32850000	0.663640	0.336360	17350	8220	8598	15832	0	0	50000
NC_065575.1	32850000	32900000	0.619160	0.380840	15463	8621	10421	15495	0	0	50000
NC_065575.1	32900000	32950000	0.679380	0.320620	16875	8077	7954	17094	0	0	50000
NC_065575.1	32950000	33000000	0.678860	0.321140	17304	8231	7826	16639	0	0	50000
NC_065575.1	33000000	33050000	0.662380	0.337620	16182	8154	8727	16937	0	0	50000
NC_065575.1	33050000	33100000	0.673520	0.326480	16912	8256	8068	16764	0	0	50000
NC_065575.1	33100000	33150000	0.617180	0.382820	15049	9999	9142	15810	0	0	50000
NC_065575.1	33150000	33200000	0.647860	0.352140	16358	9509	8098	16035	0	0	50000
NC_065575.1	33200000	33250000	0.641980	0.358020	16058	8779	9122	16041	0	0	50000
NC_065575.1	33250000	33300000	0.664480	0.335520	17098	8154	8622	16126	0	0	50000
NC_065575.1	33300000	33350000	0.619640	0.380360	16705	8422	10596	14277	0	0	50000
NC_065575.1	33350000	33400000	0.620900	0.379100	15270	9888	9067	15775	0	0	50000
NC_065575.1	33400000	33450000	0.688080	0.311920	17074	7844	7752	17330	0	0	50000
NC_065575.1	33450000	33500000	0.642820	0.357180	15783	8658	9201	16358	0	0	50000
NC_065575.1	33500000	33550000	0.648820	0.351180	15538	8718	8841	16903	0	0	50000
NC_065575.1	33550000	33600000	0.660700	0.339300	16703	8546	8419	16332	0	0	50000
NC_065575.1	33600000	33650000	0.652140	0.347860	17193	8962	8431	15414	0	0	50000
NC_065575.1	33650000	33700000	0.687780	0.312220	16723	7579	8032	17666	0	0	50000
NC_065575.1	33700000	33750000	0.666560	0.333440	17528	8793	7879	15800	0	0	50000
NC_065575.1	33750000	33800000	0.646740	0.353260	16209	8415	9248	16128	0	0	50000
NC_065575.1	33800000	33850000	0.670560	0.329440	16752	8467	8005	16776	0	0	50000
NC_065575.1	33850000	33900000	0.649720	0.350280	15281	7845	9669	17205	0	0	50000
NC_065575.1	33900000	33950000	0.633580	0.366420	16453	10079	8242	15226	0	0	50000
NC_065575.1	33950000	34000000	0.648620	0.351380	16110	9021	8548	16321	0	0	50000
NC_065575.1	34000000	34050000	0.636600	0.363400	14112	8362	9808	17718	0	0	50000
NC_065575.1	34050000	34100000	0.649540	0.350460	15802	8703	8820	16675	0	0	50000
NC_065575.1	34100000	34150000	0.671940	0.328060	16227	8419	7984	17370	0	0	50000
NC_065575.1	34150000	34200000	0.652600	0.347400	17573	8366	9004	15057	0	0	50000
