psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
131	6	0	0	0	0	0	0	-	OX359234.1	179650	148320	148457	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	0	137	1	137,	31193,	0,
380	13	0	0	0	0	0	0	-	OX359234.1	179650	147927	148320	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	138	531	1	393,	31330,	138,
60	0	0	0	0	0	0	0	-	OX359234.1	179650	147837	147897	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	565	625	1	60,	31753,	565,
904	34	0	0	0	0	0	0	-	OX359234.1	179650	146899	147837	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	630	1568	1	938,	31813,	630,
2128	28	0	0	0	0	0	0	-	OX359234.1	179650	146301	148457	rrn23_Athaliana_GeSeq-SRS_v1	2810	0	2156	1	2156,	31193,	0,
516	37	0	0	0	0	0	0	-	OX359234.1	179650	147904	148457	rrn23_Aformosae_GeSeq-SRS_v1	2819	0	553	1	553,	31193,	0,
294	6	0	0	0	0	0	0	-	OX359234.1	179650	147597	147897	rrn23_Aformosae_GeSeq-SRS_v1	2819	561	861	1	300,	31753,	561,
76	2	0	0	0	0	0	0	-	OX359234.1	179650	147519	147597	rrn23_Aformosae_GeSeq-SRS_v1	2819	862	940	1	78,	32053,	862,
448	19	0	0	0	0	0	0	-	OX359234.1	179650	147030	147497	rrn23_Aformosae_GeSeq-SRS_v1	2819	967	1434	1	467,	32153,	967,
124	14	0	0	0	0	0	0	-	OX359234.1	179650	148319	148457	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	0	138	1	138,	31193,	0,
48	6	0	0	0	0	0	0	-	OX359234.1	179650	148265	148319	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	139	193	1	54,	31331,	139,
312	42	0	0	1	3	0	0	-	OX359234.1	179650	147904	148261	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	200	554	2	6,348,	31389,31398,	200,206,
56	6	0	0	0	0	0	0	-	OX359234.1	179650	147835	147897	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	562	624	1	62,	31753,	562,
228	8	0	0	1	1	0	0	-	OX359234.1	179650	147598	147835	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	628	864	2	5,231,	31815,31821,	628,633,
73	3	0	0	0	0	0	0	-	OX359234.1	179650	147522	147598	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	865	941	1	76,	32052,	865,
507	30	0	0	1	6	0	0	-	OX359234.1	179650	146961	147504	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	972	1509	2	7,530,	32146,32159,	972,979,
591	35	0	0	0	0	0	0	-	OX359234.1	179650	146308	146934	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	1524	2150	1	626,	32716,	1524,
602	36	0	0	0	0	0	0	-	OX359234.1	179650	145650	146288	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	2172	2810	1	638,	33362,	2172,
307	5	0	0	0	0	0	0	-	OX359234.1	179650	148145	148457	rrn23_Abelladonna_GeSeq-SRS_v1	2812	0	312	1	312,	31193,	0,
234	2	0	0	0	0	0	0	-	OX359234.1	179650	147902	148138	rrn23_Abelladonna_GeSeq-SRS_v1	2812	320	556	1	236,	31512,	320,
1577	20	0	0	0	0	0	0	-	OX359234.1	179650	146303	147900	rrn23_Abelladonna_GeSeq-SRS_v1	2812	557	2154	1	1597,	31750,	557,
71	1	0	0	0	0	0	0	-	OX359234.1	179650	152607	152679	trnV-GAC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_265_ENDKEY	72	0	72	1	72,	26971,	0,
71	1	0	0	0	0	0	0	-	OX359234.1	179650	152607	152679	trnV-GAC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_202_ENDKEY	72	0	72	1	72,	26971,	0,
72	0	0	0	1	955	0	0	-	OX359234.1	179650	149563	150590	trnI-GAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_261_ENDKEY	72	0	72	2	37,35,	29060,30052,	0,37,
72	0	0	0	1	955	0	0	-	OX359234.1	179650	149563	150590	trnI-GAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_206_ENDKEY	72	0	72	2	37,35,	29060,30052,	0,37,
50	7	0	0	0	0	0	0	-	OX359234.1	179650	152312	152369	rrnS_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_43_ENDKEY	1937	15	72	1	57,	27281,	15,
88	12	0	0	0	0	0	0	-	OX359234.1	179650	152020	152120	rrnS_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_43_ENDKEY	1937	306	406	1	100,	27530,	306,
62	10	0	0	0	0	0	0	-	OX359234.1	179650	151854	151926	rrnS_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_43_ENDKEY	1937	502	574	1	72,	27724,	502,
50	7	0	0	0	0	0	0	-	OX359234.1	179650	152312	152369	rrn18_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_11_ENDKEY	1937	15	72	1	57,	27281,	15,
88	12	0	0	0	0	0	0	-	OX359234.1	179650	152020	152120	rrn18_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_11_ENDKEY	1937	306	406	1	100,	27530,	306,
62	10	0	0	0	0	0	0	-	OX359234.1	179650	151854	151926	rrn18_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_11_ENDKEY	1937	502	574	1	72,	27724,	502,
1056	25	0	0	0	0	0	0	-	OX359234.1	179650	151296	152377	rrn16_Zmays_GeSeq-SRS_v1	1491	0	1081	1	1081,	27273,	0,
279	13	0	0	0	0	0	0	-	OX359234.1	179650	151002	151294	rrn16_Zmays_GeSeq-SRS_v1	1491	1082	1374	1	292,	28356,	1082,
95	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	150987	rrn16_Zmays_GeSeq-SRS_v1	1491	1390	1491	1	101,	28663,	1390,
1485	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Vvinifera_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
73	0	0	0	0	0	0	0	-	OX359234.1	179650	152304	152377	rrn16_Stuberosum_GeSeq-SRS_v1	1500	0	73	1	73,	27273,	0,
1408	8	0	0	0	0	0	0	-	OX359234.1	179650	150886	152302	rrn16_Stuberosum_GeSeq-SRS_v1	1500	84	1500	1	1416,	27348,	84,
1477	14	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Soleracea_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
65	3	0	0	0	0	0	0	-	OX359234.1	179650	152303	152371	rrn16_Smoellendorffii_GeSeq-SRS_v1	1500	6	74	1	68,	27279,	6,
102	9	0	0	0	0	0	0	-	OX359234.1	179650	152192	152303	rrn16_Smoellendorffii_GeSeq-SRS_v1	1500	82	193	1	111,	27347,	82,
1231	74	0	0	0	0	0	0	-	OX359234.1	179650	150887	152192	rrn16_Smoellendorffii_GeSeq-SRS_v1	1500	194	1499	1	1305,	27458,	194,
73	0	0	0	0	0	0	0	-	OX359234.1	179650	152304	152377	rrn16_Slycopersicum_GeSeq-SRS_v1	1500	0	73	1	73,	27273,	0,
1408	8	0	0	0	0	0	0	-	OX359234.1	179650	150886	152302	rrn16_Slycopersicum_GeSeq-SRS_v1	1500	84	1500	1	1416,	27348,	84,
1057	24	0	0	0	0	0	0	-	OX359234.1	179650	151296	152377	rrn16_Shybrid_GeSeq-SRS_v1	1491	0	1081	1	1081,	27273,	0,
280	12	0	0	0	0	0	0	-	OX359234.1	179650	151002	151294	rrn16_Shybrid_GeSeq-SRS_v1	1491	1082	1374	1	292,	28356,	1082,
95	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	150987	rrn16_Shybrid_GeSeq-SRS_v1	1491	1390	1491	1	101,	28663,	1390,
1057	24	0	0	0	0	0	0	-	OX359234.1	179650	151296	152377	rrn16_Sbicolor_GeSeq-SRS_v1	1491	0	1081	1	1081,	27273,	0,
280	12	0	0	0	0	0	0	-	OX359234.1	179650	151002	151294	rrn16_Sbicolor_GeSeq-SRS_v1	1491	1082	1374	1	292,	28356,	1082,
95	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	150987	rrn16_Sbicolor_GeSeq-SRS_v1	1491	1390	1491	1	101,	28663,	1390,
1486	5	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_263_ENDKEY	1491	0	1491	1	1491,	27273,	0,
1486	5	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_204_ENDKEY	1491	0	1491	1	1491,	27273,	0,
1490	1	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Rcommunis_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1485	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Ptrichocarpa_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1446	45	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Pthunbergii_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
745	28	0	0	1	1	0	0	-	OX359234.1	179650	151602	152376	rrn16_Psativum_GeSeq-SRS_v1	1489	1	774	2	384,389,	27274,27659,	1,385,
690	20	0	0	2	2	0	0	-	OX359234.1	179650	150886	151598	rrn16_Psativum_GeSeq-SRS_v1	1489	779	1489	3	169,39,502,	28052,28222,28262,	779,948,987,
1473	17	0	0	1	1	0	0	-	OX359234.1	179650	150886	152377	rrn16_Paphrodite_GeSeq-SRS_v1	1490	0	1490	2	1236,254,	27273,28510,	0,1236,
1056	25	0	0	0	0	0	0	-	OX359234.1	179650	151296	152377	rrn16_Osativaja_GeSeq-SRS_v1	1491	0	1081	1	1081,	27273,	0,
291	16	0	0	0	0	0	0	-	OX359234.1	179650	150987	151294	rrn16_Osativaja_GeSeq-SRS_v1	1491	1082	1389	1	307,	28356,	1082,
95	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	150987	rrn16_Osativaja_GeSeq-SRS_v1	1491	1390	1491	1	101,	28663,	1390,
1404	23	0	0	0	0	0	0	-	OX359234.1	179650	150950	152377	rrn16_Oelata_GeSeq-SRS_v1	1492	0	1427	1	1427,	27273,	0,
63	0	0	0	0	0	0	0	-	OX359234.1	179650	150886	150949	rrn16_Oelata_GeSeq-SRS_v1	1492	1429	1492	1	63,	28701,	1429,
1483	8	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Nundulata_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1483	8	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Ntomentosiformis_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1483	8	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Ntabacum_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1483	8	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Nsylvestris_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
751	24	0	0	0	0	0	0	-	OX359234.1	179650	151602	152377	rrn16_Mtruncatula_GeSeq-SRS_v1	1492	0	775	1	775,	27273,	0,
696	16	0	0	0	0	0	0	-	OX359234.1	179650	150886	151598	rrn16_Mtruncatula_GeSeq-SRS_v1	1492	780	1492	1	712,	28052,	780,
72	2	0	0	0	0	0	0	-	OX359234.1	179650	152303	152377	rrn16_Mpolymorpha_GeSeq-SRS_v1	1496	0	74	1	74,	27273,	0,
1286	56	0	0	2	2	0	0	-	OX359234.1	179650	150959	152303	rrn16_Mpolymorpha_GeSeq-SRS_v1	1496	82	1424	3	280,431,631,	27347,27628,28060,	82,362,793,
69	0	0	0	0	0	0	0	-	OX359234.1	179650	150886	150955	rrn16_Mpolymorpha_GeSeq-SRS_v1	1496	1427	1496	1	69,	28695,	1427,
1472	19	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Ljaponicus_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1056	25	0	0	0	0	0	0	-	OX359234.1	179650	151296	152377	rrn16_Hvulgare_GeSeq-SRS_v1	1491	0	1081	1	1081,	27273,	0,
291	16	0	0	0	0	0	0	-	OX359234.1	179650	150987	151294	rrn16_Hvulgare_GeSeq-SRS_v1	1491	1082	1389	1	307,	28356,	1082,
95	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	150987	rrn16_Hvulgare_GeSeq-SRS_v1	1491	1390	1491	1	101,	28663,	1390,
1488	3	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Hbrasiliensis_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1472	19	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Gmax_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1457	34	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Gbiloba_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1476	15	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Eguineensis_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
1057	24	0	0	0	0	0	0	-	OX359234.1	179650	151296	152377	rrn16_Bdistachyon_GeSeq-SRS_v1	1491	0	1081	1	1081,	27273,	0,
291	16	0	0	0	0	0	0	-	OX359234.1	179650	150987	151294	rrn16_Bdistachyon_GeSeq-SRS_v1	1491	1082	1389	1	307,	28356,	1082,
95	6	0	0	0	0	0	0	-	OX359234.1	179650	150886	150987	rrn16_Bdistachyon_GeSeq-SRS_v1	1491	1390	1491	1	101,	28663,	1390,
1482	9	0	0	0	0	0	0	-	OX359234.1	179650	150886	152377	rrn16_Athaliana_GeSeq-SRS_v1	1491	0	1491	1	1491,	27273,	0,
72	2	0	0	0	0	0	0	-	OX359234.1	179650	152303	152377	rrn16_Aformosae_GeSeq-SRS_v1	1499	0	74	1	74,	27273,	0,
1362	55	0	0	0	0	0	0	-	OX359234.1	179650	150886	152303	rrn16_Aformosae_GeSeq-SRS_v1	1499	82	1499	1	1417,	27347,	82,
69	3	0	0	0	0	0	0	-	OX359234.1	179650	152305	152377	rrn16_Acapillus-veneris_GeSeq-SRS_v1	1500	0	72	1	72,	27273,	0,
103	6	0	0	0	0	0	0	-	OX359234.1	179650	152195	152304	rrn16_Acapillus-veneris_GeSeq-SRS_v1	1500	81	190	1	109,	27346,	81,
1223	86	0	0	0	0	0	0	-	OX359234.1	179650	150886	152195	rrn16_Acapillus-veneris_GeSeq-SRS_v1	1500	191	1500	1	1309,	27455,	191,
73	0	0	0	0	0	0	0	-	OX359234.1	179650	152304	152377	rrn16_Abelladonna_GeSeq-SRS_v1	1500	0	73	1	73,	27273,	0,
1407	8	0	0	0	0	0	0	-	OX359234.1	179650	150886	152301	rrn16_Abelladonna_GeSeq-SRS_v1	1500	85	1500	1	1415,	27349,	85,
71	1	0	0	1	2543	0	0	-	OX359234.1	179650	9183	11798	trnK-UUU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_10_ENDKEY	72	0	72	2	37,35,	167852,170432,	0,37,
35	0	0	0	0	0	0	0	-	OX359234.1	179650	178833	178868	trnK-UUU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_10_ENDKEY	72	37	72	1	35,	782,	37,
71	3	0	0	0	0	0	0	-	OX359234.1	179650	7275	7349	trnH-GUG_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_6_ENDKEY	74	0	74	1	74,	172301,	0,
71	3	0	0	0	0	0	0	-	OX359234.1	179650	176925	176999	trnH-GUG_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_6_ENDKEY	74	0	74	1	74,	2651,	0,
71	3	0	0	0	0	0	0	-	OX359234.1	179650	7275	7349	trnH-GUG_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_285_ENDKEY	74	0	74	1	74,	172301,	0,
71	3	0	0	0	0	0	0	-	OX359234.1	179650	176925	176999	trnH-GUG_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_285_ENDKEY	74	0	74	1	74,	2651,	0,
73	3	0	0	0	0	0	0	-	OX359234.1	179650	7274	7350	trnH-GTG_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_133_ENDKEY	76	0	76	1	76,	172300,	0,
73	3	0	0	0	0	0	0	-	OX359234.1	179650	176924	177000	trnH-GTG_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_133_ENDKEY	76	0	76	1	76,	2650,	0,
